Date,Weekday,District,Category,Incidents
8/1/2009,Monday,Tenderloin,Vandalism,3
8/1/2009,Saturday,Bayview,Arson,1
8/1/2009,Saturday,Bayview,Burglary,18
8/1/2009,Saturday,Bayview,Larceny,25
8/1/2009,Saturday,Bayview,Stolen Property,1
8/1/2009,Saturday,Bayview,Vandalism,16
8/1/2009,Saturday,Bayview,Vehicle Theft,23
8/1/2009,Saturday,Central,Burglary,7
8/1/2009,Saturday,Central,Larceny,63
8/1/2009,Saturday,Central,Vandalism,12
8/1/2009,Saturday,Central,Vehicle Theft,3
8/1/2009,Saturday,Ingleside,Burglary,7
8/1/2009,Saturday,Ingleside,Larceny,27
8/1/2009,Saturday,Ingleside,Vandalism,21
8/1/2009,Saturday,Ingleside,Vehicle Theft,15
8/1/2009,Saturday,Mission,Burglary,4
8/1/2009,Saturday,Mission,Larceny,44
8/1/2009,Saturday,Mission,Vandalism,12
8/1/2009,Saturday,Mission,Vehicle Theft,7
8/1/2009,Saturday,Northern,Arson,3
8/1/2009,Saturday,Northern,Burglary,9
8/1/2009,Saturday,Northern,Larceny,53
8/1/2009,Saturday,Northern,Stolen Property,1
8/1/2009,Saturday,Northern,Vandalism,20
8/1/2009,Saturday,Northern,Vehicle Theft,7
8/1/2009,Saturday,Park,Burglary,5
8/1/2009,Saturday,Park,Larceny,22
8/1/2009,Saturday,Park,Vandalism,5
8/1/2009,Saturday,Park,Vehicle Theft,10
8/1/2009,Saturday,Richmond,Burglary,5
8/1/2009,Saturday,Richmond,Larceny,28
8/1/2009,Saturday,Richmond,Vandalism,19
8/1/2009,Saturday,Richmond,Vehicle Theft,7
8/1/2009,Saturday,Southern,Burglary,11
8/1/2009,Saturday,Southern,Larceny,126
8/1/2009,Saturday,Southern,Stolen Property,1
8/1/2009,Saturday,Southern,Vandalism,18
8/1/2009,Saturday,Southern,Vehicle Theft,7
8/1/2009,Saturday,Taraval,Burglary,8
8/1/2009,Saturday,Taraval,Larceny,34
8/1/2009,Saturday,Taraval,Vandalism,10
8/1/2009,Saturday,Taraval,Vehicle Theft,9
8/1/2009,Saturday,Tenderloin,Burglary,6
8/1/2009,Saturday,Tenderloin,Larceny,29
8/1/2009,Saturday,Tenderloin,Stolen Property,1
8/1/2009,Saturday,Tenderloin,Vandalism,2
8/1/2009,Saturday,Tenderloin,Vehicle Theft,1
8/1/2009,Sunday,Bayview,Burglary,9
8/1/2009,Sunday,Bayview,Larceny,18
8/1/2009,Sunday,Bayview,Vandalism,13
8/1/2009,Sunday,Bayview,Vehicle Theft,8
8/1/2009,Sunday,Central,Burglary,8
8/1/2009,Sunday,Central,Larceny,54
8/1/2009,Sunday,Central,Stolen Property,2
8/1/2009,Sunday,Central,Vandalism,14
8/1/2009,Sunday,Central,Vehicle Theft,4
8/1/2009,Sunday,Ingleside,Burglary,3
8/1/2009,Sunday,Ingleside,Larceny,21
8/1/2009,Sunday,Ingleside,Stolen Property,1
8/1/2009,Sunday,Ingleside,Vandalism,14
8/1/2009,Sunday,Ingleside,Vehicle Theft,19
8/1/2009,Sunday,Mission,Burglary,4
8/1/2009,Sunday,Mission,Larceny,32
8/1/2009,Sunday,Mission,Stolen Property,1
8/1/2009,Sunday,Mission,Vandalism,21
8/1/2009,Sunday,Mission,Vehicle Theft,7
8/1/2009,Sunday,Northern,Burglary,13
8/1/2009,Sunday,Northern,Larceny,48
8/1/2009,Sunday,Northern,Stolen Property,1
8/1/2009,Sunday,Northern,Vandalism,18
8/1/2009,Sunday,Northern,Vehicle Theft,7
8/1/2009,Sunday,Park,Burglary,6
8/1/2009,Sunday,Park,Larceny,21
8/1/2009,Sunday,Park,Stolen Property,1
8/1/2009,Sunday,Park,Vandalism,8
8/1/2009,Sunday,Park,Vehicle Theft,4
8/1/2009,Sunday,Richmond,Burglary,3
8/1/2009,Sunday,Richmond,Larceny,34
8/1/2009,Sunday,Richmond,Vandalism,4
8/1/2009,Sunday,Richmond,Vehicle Theft,6
8/1/2009,Sunday,Southern,Arson,1
8/1/2009,Sunday,Southern,Burglary,3
8/1/2009,Sunday,Southern,Larceny,103
8/1/2009,Sunday,Southern,Stolen Property,5
8/1/2009,Sunday,Southern,Vandalism,18
8/1/2009,Sunday,Southern,Vehicle Theft,6
8/1/2009,Sunday,Taraval,Burglary,6
8/1/2009,Sunday,Taraval,Larceny,35
8/1/2009,Sunday,Taraval,Vandalism,14
8/1/2009,Sunday,Taraval,Vehicle Theft,4
8/1/2009,Sunday,Tenderloin,Larceny,21
8/1/2009,Sunday,Tenderloin,Stolen Property,2
8/1/2009,Sunday,Tenderloin,Vandalism,4
8/1/2009,Sunday,Tenderloin,Vehicle Theft,1
8/1/2009,Thursday,Bayview,Arson,1
8/1/2009,Thursday,Bayview,Burglary,6
8/1/2009,Thursday,Bayview,Larceny,13
8/1/2009,Thursday,Bayview,Vandalism,19
8/1/2009,Thursday,Bayview,Vehicle Theft,13
8/1/2009,Thursday,Central,Burglary,3
8/1/2009,Thursday,Central,Larceny,41
8/1/2009,Thursday,Central,Stolen Property,1
8/1/2009,Thursday,Central,Vandalism,8
8/1/2009,Thursday,Central,Vehicle Theft,2
8/1/2009,Thursday,Ingleside,Burglary,4
8/1/2009,Thursday,Ingleside,Larceny,23
8/1/2009,Thursday,Ingleside,Vandalism,8
8/1/2009,Thursday,Ingleside,Vehicle Theft,19
8/1/2009,Thursday,Mission,Burglary,10
8/1/2009,Thursday,Mission,Larceny,34
8/1/2009,Thursday,Mission,Stolen Property,1
8/1/2009,Thursday,Mission,Vandalism,11
8/1/2009,Thursday,Mission,Vehicle Theft,15
8/1/2009,Thursday,Northern,Burglary,8
8/1/2009,Thursday,Northern,Larceny,45
8/1/2009,Thursday,Northern,Stolen Property,2
8/1/2009,Thursday,Northern,Vandalism,8
8/1/2009,Thursday,Northern,Vehicle Theft,9
8/1/2009,Thursday,Park,Burglary,1
8/1/2009,Thursday,Park,Larceny,19
8/1/2009,Thursday,Park,Vandalism,3
8/1/2009,Thursday,Park,Vehicle Theft,3
8/1/2009,Thursday,Richmond,Arson,3
8/1/2009,Thursday,Richmond,Burglary,5
8/1/2009,Thursday,Richmond,Larceny,19
8/1/2009,Thursday,Richmond,Vandalism,10
8/1/2009,Thursday,Richmond,Vehicle Theft,2
8/1/2009,Thursday,Southern,Arson,1
8/1/2009,Thursday,Southern,Burglary,11
8/1/2009,Thursday,Southern,Larceny,82
8/1/2009,Thursday,Southern,Stolen Property,3
8/1/2009,Thursday,Southern,Vandalism,9
8/1/2009,Thursday,Southern,Vehicle Theft,5
8/1/2009,Thursday,Taraval,Burglary,6
8/1/2009,Thursday,Taraval,Larceny,31
8/1/2009,Thursday,Taraval,Stolen Property,1
8/1/2009,Thursday,Taraval,Vandalism,11
8/1/2009,Thursday,Taraval,Vehicle Theft,7
8/1/2009,Thursday,Tenderloin,Burglary,3
8/1/2009,Thursday,Tenderloin,Larceny,16
8/1/2009,Thursday,Tenderloin,Vandalism,6
8/1/2009,Tuesday,Bayview,Burglary,7
8/1/2009,Tuesday,Bayview,Larceny,18
8/1/2009,Tuesday,Bayview,Stolen Property,1
8/1/2009,Tuesday,Bayview,Vandalism,8
8/1/2009,Tuesday,Bayview,Vehicle Theft,11
8/1/2009,Tuesday,Central,Burglary,8
8/1/2009,Tuesday,Central,Larceny,48
8/1/2009,Tuesday,Central,Stolen Property,1
8/1/2009,Tuesday,Central,Vandalism,12
8/1/2009,Tuesday,Central,Vehicle Theft,1
8/1/2009,Tuesday,Ingleside,Burglary,9
8/1/2009,Tuesday,Ingleside,Larceny,20
8/1/2009,Tuesday,Ingleside,Stolen Property,1
8/1/2009,Tuesday,Ingleside,Vandalism,12
8/1/2009,Tuesday,Ingleside,Vehicle Theft,10
8/1/2009,Tuesday,Mission,Burglary,4
8/1/2009,Tuesday,Mission,Larceny,28
8/1/2009,Tuesday,Mission,Stolen Property,2
8/1/2009,Tuesday,Mission,Vandalism,6
8/1/2009,Tuesday,Mission,Vehicle Theft,5
8/1/2009,Tuesday,Northern,Burglary,7
8/1/2009,Tuesday,Northern,Larceny,57
8/1/2009,Tuesday,Northern,Stolen Property,2
8/1/2009,Tuesday,Northern,Vandalism,15
8/1/2009,Tuesday,Northern,Vehicle Theft,5
8/1/2009,Tuesday,Park,Burglary,3
8/1/2009,Tuesday,Park,Larceny,18
8/1/2009,Tuesday,Park,Vandalism,1
8/1/2009,Tuesday,Park,Vehicle Theft,8
8/1/2009,Tuesday,Richmond,Arson,3
8/1/2009,Tuesday,Richmond,Burglary,2
8/1/2009,Tuesday,Richmond,Larceny,18
8/1/2009,Tuesday,Richmond,Vandalism,7
8/1/2009,Tuesday,Richmond,Vehicle Theft,5
8/1/2009,Tuesday,Southern,Burglary,12
8/1/2009,Tuesday,Southern,Larceny,88
8/1/2009,Tuesday,Southern,Stolen Property,1
8/1/2009,Tuesday,Southern,Vandalism,18
8/1/2009,Tuesday,Southern,Vehicle Theft,10
8/1/2009,Tuesday,Taraval,Burglary,6
8/1/2009,Tuesday,Taraval,Larceny,30
8/1/2009,Tuesday,Taraval,Vandalism,8
8/1/2009,Tuesday,Taraval,Vehicle Theft,5
8/1/2009,Tuesday,Tenderloin,Burglary,3
8/1/2009,Tuesday,Tenderloin,Larceny,10
8/1/2009,Tuesday,Tenderloin,Stolen Property,1
8/1/2009,Tuesday,Tenderloin,Vandalism,5
8/1/2009,Tuesday,Tenderloin,Vehicle Theft,1
8/1/2009,Wednesday,Bayview,Burglary,9
8/1/2009,Wednesday,Bayview,Larceny,12
8/1/2009,Wednesday,Bayview,Vandalism,7
8/1/2009,Wednesday,Bayview,Vehicle Theft,7
8/1/2009,Wednesday,Central,Burglary,10
8/1/2009,Wednesday,Central,Larceny,39
8/1/2009,Wednesday,Central,Stolen Property,1
8/1/2009,Wednesday,Central,Vandalism,7
8/1/2009,Wednesday,Central,Vehicle Theft,1
8/1/2009,Wednesday,Ingleside,Arson,2
8/1/2009,Wednesday,Ingleside,Burglary,4
8/1/2009,Wednesday,Ingleside,Larceny,24
8/1/2009,Wednesday,Ingleside,Stolen Property,1
8/1/2009,Wednesday,Ingleside,Vandalism,14
8/1/2009,Wednesday,Ingleside,Vehicle Theft,10
8/1/2009,Wednesday,Mission,Burglary,2
8/1/2009,Wednesday,Mission,Larceny,39
8/1/2009,Wednesday,Mission,Vandalism,9
8/1/2009,Wednesday,Mission,Vehicle Theft,8
8/1/2009,Wednesday,Northern,Burglary,6
8/1/2009,Wednesday,Northern,Larceny,45
8/1/2009,Wednesday,Northern,Stolen Property,3
8/1/2009,Wednesday,Northern,Vandalism,12
8/1/2009,Wednesday,Northern,Vehicle Theft,6
8/1/2009,Wednesday,Park,Burglary,2
8/1/2009,Wednesday,Park,Larceny,13
8/1/2009,Wednesday,Park,Vandalism,4
8/1/2009,Wednesday,Park,Vehicle Theft,2
8/1/2009,Wednesday,Richmond,Arson,1
8/1/2009,Wednesday,Richmond,Burglary,2
8/1/2009,Wednesday,Richmond,Larceny,16
8/1/2009,Wednesday,Richmond,Vandalism,4
8/1/2009,Wednesday,Richmond,Vehicle Theft,3
8/1/2009,Wednesday,Southern,Burglary,9
8/1/2009,Wednesday,Southern,Larceny,68
8/1/2009,Wednesday,Southern,Stolen Property,2
8/1/2009,Wednesday,Southern,Vandalism,11
8/1/2009,Wednesday,Southern,Vehicle Theft,9
8/1/2009,Wednesday,Taraval,Burglary,3
8/1/2009,Wednesday,Taraval,Larceny,28
8/1/2009,Wednesday,Taraval,Vandalism,3
8/1/2009,Wednesday,Taraval,Vehicle Theft,8
8/1/2009,Wednesday,Tenderloin,Burglary,6
8/1/2009,Wednesday,Tenderloin,Larceny,19
8/1/2009,Wednesday,Tenderloin,Stolen Property,1
8/1/2009,Wednesday,Tenderloin,Vandalism,3
9/1/2009,Friday,Bayview,Arson,1
9/1/2009,Friday,Bayview,Burglary,9
9/1/2009,Friday,Bayview,Larceny,21
9/1/2009,Friday,Bayview,Vandalism,15
9/1/2009,Friday,Bayview,Vehicle Theft,14
9/1/2009,Friday,Central,Arson,1
9/1/2009,Friday,Central,Burglary,8
9/1/2009,Friday,Central,Larceny,51
9/1/2009,Friday,Central,Vandalism,5
9/1/2009,Friday,Central,Vehicle Theft,5
9/1/2009,Friday,Ingleside,Arson,1
9/1/2009,Friday,Ingleside,Burglary,2
9/1/2009,Friday,Ingleside,Larceny,26
9/1/2009,Friday,Ingleside,Stolen Property,1
9/1/2009,Friday,Ingleside,Vandalism,15
9/1/2009,Friday,Ingleside,Vehicle Theft,8
9/1/2009,Friday,Mission,Burglary,4
9/1/2009,Friday,Mission,Larceny,36
9/1/2009,Friday,Mission,Stolen Property,1
9/1/2009,Friday,Mission,Vandalism,16
9/1/2009,Friday,Mission,Vehicle Theft,3
9/1/2009,Friday,Northern,Burglary,10
9/1/2009,Friday,Northern,Larceny,53
9/1/2009,Friday,Northern,Stolen Property,1
9/1/2009,Friday,Northern,Vandalism,15
9/1/2009,Friday,Northern,Vehicle Theft,6
9/1/2009,Friday,Park,Burglary,4
9/1/2009,Friday,Park,Larceny,12
9/1/2009,Friday,Park,Vandalism,4
9/1/2009,Friday,Park,Vehicle Theft,5
9/1/2009,Friday,Richmond,Burglary,6
9/1/2009,Friday,Richmond,Larceny,15
9/1/2009,Friday,Richmond,Vandalism,5
9/1/2009,Friday,Richmond,Vehicle Theft,3
9/1/2009,Friday,Southern,Burglary,13
9/1/2009,Friday,Southern,Larceny,80
9/1/2009,Friday,Southern,Stolen Property,1
9/1/2009,Friday,Southern,Vandalism,9
9/1/2009,Friday,Southern,Vehicle Theft,5
9/1/2009,Friday,Taraval,Burglary,7
9/1/2009,Friday,Taraval,Larceny,34
9/1/2009,Friday,Taraval,Vandalism,13
9/1/2009,Friday,Taraval,Vehicle Theft,5
9/1/2009,Friday,Tenderloin,Burglary,4
9/1/2009,Friday,Tenderloin,Larceny,27
9/1/2009,Friday,Tenderloin,Vandalism,7
9/1/2009,Friday,Tenderloin,Vehicle Theft,1
9/1/2009,Monday,Bayview,Burglary,9
9/1/2009,Monday,Bayview,Larceny,11
9/1/2009,Monday,Bayview,Vandalism,9
9/1/2009,Monday,Bayview,Vehicle Theft,6
9/1/2009,Monday,Central,Burglary,5
9/1/2009,Monday,Central,Larceny,38
9/1/2009,Monday,Central,Stolen Property,1
9/1/2009,Monday,Central,Vandalism,8
9/1/2009,Monday,Central,Vehicle Theft,3
9/1/2009,Monday,Ingleside,Arson,1
9/1/2009,Monday,Ingleside,Burglary,5
9/1/2009,Monday,Ingleside,Larceny,21
9/1/2009,Monday,Ingleside,Stolen Property,1
9/1/2009,Monday,Ingleside,Vandalism,9
9/1/2009,Monday,Ingleside,Vehicle Theft,11
9/1/2009,Monday,Mission,Burglary,4
9/1/2009,Monday,Mission,Larceny,29
9/1/2009,Monday,Mission,Stolen Property,2
9/1/2009,Monday,Mission,Vandalism,6
9/1/2009,Monday,Mission,Vehicle Theft,8
9/1/2009,Monday,Northern,Burglary,2
9/1/2009,Monday,Northern,Larceny,47
9/1/2009,Monday,Northern,Stolen Property,1
9/1/2009,Monday,Northern,Vandalism,16
9/1/2009,Monday,Northern,Vehicle Theft,14
9/1/2009,Monday,Park,Burglary,3
9/1/2009,Monday,Park,Larceny,13
9/1/2009,Monday,Park,Vandalism,4
9/1/2009,Monday,Park,Vehicle Theft,5
9/1/2009,Monday,Richmond,Burglary,5
9/1/2009,Monday,Richmond,Larceny,15
9/1/2009,Monday,Richmond,Stolen Property,1
9/1/2009,Monday,Richmond,Vandalism,7
9/1/2009,Monday,Richmond,Vehicle Theft,4
9/1/2009,Monday,Southern,Burglary,11
9/1/2009,Monday,Southern,Larceny,61
9/1/2009,Monday,Southern,Stolen Property,1
9/1/2009,Monday,Southern,Vandalism,18
9/1/2009,Monday,Southern,Vehicle Theft,3
9/1/2009,Monday,Taraval,Burglary,1
9/1/2009,Monday,Taraval,Larceny,26
9/1/2009,Monday,Taraval,Stolen Property,1
9/1/2009,Monday,Taraval,Vandalism,11
9/1/2009,Monday,Taraval,Vehicle Theft,4
9/1/2009,Monday,Tenderloin,Burglary,1
9/1/2009,Monday,Tenderloin,Larceny,9
9/1/2009,Monday,Tenderloin,Vandalism,5
9/1/2009,Saturday,Bayview,Arson,1
9/1/2009,Saturday,Bayview,Burglary,9
9/1/2009,Saturday,Bayview,Larceny,13
9/1/2009,Saturday,Bayview,Vandalism,13
9/1/2009,Saturday,Bayview,Vehicle Theft,9
9/1/2009,Saturday,Central,Arson,1
9/1/2009,Saturday,Central,Burglary,4
9/1/2009,Saturday,Central,Larceny,49
9/1/2009,Saturday,Central,Stolen Property,1
9/1/2009,Saturday,Central,Vandalism,11
9/1/2009,Saturday,Central,Vehicle Theft,5
9/1/2009,Saturday,Ingleside,Burglary,3
9/1/2009,Saturday,Ingleside,Larceny,25
9/1/2009,Saturday,Ingleside,Stolen Property,1
9/1/2009,Saturday,Ingleside,Vandalism,8
9/1/2009,Saturday,Ingleside,Vehicle Theft,10
9/1/2009,Saturday,Mission,Burglary,7
9/1/2009,Saturday,Mission,Larceny,45
9/1/2009,Saturday,Mission,Stolen Property,1
9/1/2009,Saturday,Mission,Vandalism,17
9/1/2009,Saturday,Mission,Vehicle Theft,13
9/1/2009,Saturday,Northern,Burglary,5
9/1/2009,Saturday,Northern,Larceny,52
9/1/2009,Saturday,Northern,Stolen Property,5
9/1/2009,Saturday,Northern,Vandalism,16
9/1/2009,Saturday,Northern,Vehicle Theft,7
9/1/2009,Saturday,Park,Arson,1
9/1/2009,Saturday,Park,Larceny,17
9/1/2009,Saturday,Park,Vandalism,6
9/1/2009,Saturday,Park,Vehicle Theft,4
9/1/2009,Saturday,Richmond,Burglary,3
9/1/2009,Saturday,Richmond,Larceny,15
9/1/2009,Saturday,Richmond,Vandalism,9
9/1/2009,Saturday,Richmond,Vehicle Theft,5
9/1/2009,Saturday,Southern,Burglary,10
9/1/2009,Saturday,Southern,Larceny,79
9/1/2009,Saturday,Southern,Stolen Property,4
9/1/2009,Saturday,Southern,Vandalism,9
9/1/2009,Saturday,Southern,Vehicle Theft,9
9/1/2009,Saturday,Taraval,Burglary,4
9/1/2009,Saturday,Taraval,Larceny,26
9/1/2009,Saturday,Taraval,Vandalism,10
9/1/2009,Saturday,Taraval,Vehicle Theft,11
9/1/2009,Saturday,Tenderloin,Burglary,1
9/1/2009,Saturday,Tenderloin,Larceny,14
9/1/2009,Saturday,Tenderloin,Stolen Property,3
9/1/2009,Saturday,Tenderloin,Vandalism,3
9/1/2009,Saturday,Tenderloin,Vehicle Theft,1
9/1/2009,Sunday,Bayview,Arson,2
9/1/2009,Sunday,Bayview,Burglary,7
9/1/2009,Sunday,Bayview,Larceny,18
9/1/2009,Sunday,Bayview,Vandalism,13
9/1/2009,Sunday,Bayview,Vehicle Theft,4
9/1/2009,Sunday,Central,Burglary,8
9/1/2009,Sunday,Central,Larceny,43
9/1/2009,Sunday,Central,Vandalism,12
9/1/2009,Sunday,Central,Vehicle Theft,9
9/1/2009,Sunday,Ingleside,Burglary,3
9/1/2009,Sunday,Ingleside,Larceny,15
9/1/2009,Sunday,Ingleside,Vandalism,11
9/1/2009,Sunday,Ingleside,Vehicle Theft,14
9/1/2009,Sunday,Mission,Burglary,4
9/1/2009,Sunday,Mission,Larceny,38
9/1/2009,Sunday,Mission,Stolen Property,2
9/1/2009,Sunday,Mission,Vandalism,15
9/1/2009,Sunday,Mission,Vehicle Theft,14
9/1/2009,Sunday,Northern,Burglary,16
9/1/2009,Sunday,Northern,Larceny,48
9/1/2009,Sunday,Northern,Stolen Property,3
9/1/2009,Sunday,Northern,Vandalism,14
9/1/2009,Sunday,Northern,Vehicle Theft,8
9/1/2009,Sunday,Park,Burglary,3
9/1/2009,Sunday,Park,Larceny,12
9/1/2009,Sunday,Park,Stolen Property,1
9/1/2009,Sunday,Park,Vandalism,7
9/1/2009,Sunday,Park,Vehicle Theft,7
9/1/2009,Sunday,Richmond,Arson,2
9/1/2009,Sunday,Richmond,Burglary,5
9/1/2009,Sunday,Richmond,Larceny,13
9/1/2009,Sunday,Richmond,Stolen Property,1
9/1/2009,Sunday,Richmond,Vandalism,11
9/1/2009,Sunday,Richmond,Vehicle Theft,5
9/1/2009,Sunday,Southern,Burglary,6
9/1/2009,Sunday,Southern,Larceny,79
9/1/2009,Sunday,Southern,Stolen Property,3
9/1/2009,Sunday,Southern,Vandalism,17
9/1/2009,Sunday,Southern,Vehicle Theft,4
9/1/2009,Sunday,Taraval,Burglary,2
9/1/2009,Sunday,Taraval,Larceny,25
9/1/2009,Sunday,Taraval,Vandalism,6
9/1/2009,Sunday,Taraval,Vehicle Theft,4
9/1/2009,Sunday,Tenderloin,Burglary,3
9/1/2009,Sunday,Tenderloin,Larceny,14
9/1/2009,Sunday,Tenderloin,Stolen Property,1
9/1/2009,Sunday,Tenderloin,Vandalism,3
9/1/2009,Sunday,Tenderloin,Vehicle Theft,1
9/1/2009,Thursday,Bayview,Arson,1
9/1/2009,Thursday,Bayview,Burglary,13
9/1/2009,Thursday,Bayview,Larceny,16
9/1/2009,Thursday,Bayview,Stolen Property,1
9/1/2009,Thursday,Bayview,Vandalism,10
9/1/2009,Thursday,Bayview,Vehicle Theft,7
9/1/2009,Thursday,Central,Burglary,7
9/1/2009,Thursday,Central,Larceny,45
9/1/2009,Thursday,Central,Stolen Property,1
9/1/2009,Thursday,Central,Vandalism,7
9/1/2009,Thursday,Central,Vehicle Theft,4
9/1/2009,Thursday,Ingleside,Burglary,6
9/1/2009,Thursday,Ingleside,Larceny,22
9/1/2009,Thursday,Ingleside,Stolen Property,1
9/1/2009,Thursday,Ingleside,Vandalism,11
9/1/2009,Thursday,Ingleside,Vehicle Theft,12
9/1/2009,Thursday,Mission,Burglary,1
9/1/2009,Thursday,Mission,Larceny,32
9/1/2009,Thursday,Mission,Stolen Property,1
9/1/2009,Thursday,Mission,Vandalism,7
9/1/2009,Thursday,Mission,Vehicle Theft,6
9/1/2009,Thursday,Northern,Burglary,8
9/1/2009,Thursday,Northern,Larceny,43
9/1/2009,Thursday,Northern,Vandalism,9
9/1/2009,Thursday,Northern,Vehicle Theft,5
9/1/2009,Thursday,Park,Burglary,2
9/1/2009,Thursday,Park,Larceny,12
9/1/2009,Thursday,Park,Stolen Property,1
9/1/2009,Thursday,Park,Vandalism,9
9/1/2009,Thursday,Park,Vehicle Theft,2
9/1/2009,Thursday,Richmond,Burglary,1
9/1/2009,Thursday,Richmond,Larceny,15
9/1/2009,Thursday,Richmond,Vandalism,7
9/1/2009,Thursday,Richmond,Vehicle Theft,2
9/1/2009,Thursday,Southern,Burglary,13
9/1/2009,Thursday,Southern,Larceny,72
9/1/2009,Thursday,Southern,Stolen Property,3
9/1/2009,Thursday,Southern,Vandalism,14
9/1/2009,Thursday,Southern,Vehicle Theft,1
9/1/2009,Thursday,Taraval,Burglary,9
9/1/2009,Thursday,Taraval,Larceny,35
9/1/2009,Thursday,Taraval,Vandalism,9
9/1/2009,Thursday,Taraval,Vehicle Theft,3
9/1/2009,Thursday,Tenderloin,Burglary,1
9/1/2009,Thursday,Tenderloin,Larceny,15
9/1/2009,Thursday,Tenderloin,Vandalism,2
9/1/2009,Tuesday,Bayview,Burglary,13
9/1/2009,Tuesday,Bayview,Larceny,20
9/1/2009,Tuesday,Bayview,Vandalism,12
9/1/2009,Tuesday,Bayview,Vehicle Theft,10
9/1/2009,Tuesday,Central,Burglary,8
9/1/2009,Tuesday,Central,Larceny,52
9/1/2009,Tuesday,Central,Stolen Property,1
9/1/2009,Tuesday,Central,Vandalism,11
9/1/2009,Tuesday,Central,Vehicle Theft,4
9/1/2009,Tuesday,Ingleside,Burglary,7
9/1/2009,Tuesday,Ingleside,Larceny,43
9/1/2009,Tuesday,Ingleside,Stolen Property,2
9/1/2009,Tuesday,Ingleside,Vandalism,16
9/1/2009,Tuesday,Ingleside,Vehicle Theft,12
9/1/2009,Tuesday,Mission,Arson,1
9/1/2009,Tuesday,Mission,Burglary,11
9/1/2009,Tuesday,Mission,Larceny,36
9/1/2009,Tuesday,Mission,Stolen Property,1
9/1/2009,Tuesday,Mission,Vandalism,14
9/1/2009,Tuesday,Mission,Vehicle Theft,5
9/1/2009,Tuesday,Northern,Arson,1
9/1/2009,Tuesday,Northern,Burglary,15
9/1/2009,Tuesday,Northern,Larceny,44
9/1/2009,Tuesday,Northern,Stolen Property,1
9/1/2009,Tuesday,Northern,Vandalism,15
9/1/2009,Tuesday,Northern,Vehicle Theft,3
9/1/2009,Tuesday,Park,Burglary,2
9/1/2009,Tuesday,Park,Larceny,20
9/1/2009,Tuesday,Park,Vandalism,3
9/1/2009,Tuesday,Park,Vehicle Theft,2
9/1/2009,Tuesday,Richmond,Burglary,4
9/1/2009,Tuesday,Richmond,Larceny,19
9/1/2009,Tuesday,Richmond,Vandalism,6
9/1/2009,Tuesday,Richmond,Vehicle Theft,5
9/1/2009,Tuesday,Southern,Burglary,9
9/1/2009,Tuesday,Southern,Larceny,100
9/1/2009,Tuesday,Southern,Stolen Property,1
9/1/2009,Tuesday,Southern,Vandalism,9
9/1/2009,Tuesday,Southern,Vehicle Theft,9
9/1/2009,Tuesday,Taraval,Burglary,5
9/1/2009,Tuesday,Taraval,Larceny,46
9/1/2009,Tuesday,Taraval,Stolen Property,1
9/1/2009,Tuesday,Taraval,Vandalism,15
9/1/2009,Tuesday,Taraval,Vehicle Theft,7
9/1/2009,Tuesday,Tenderloin,Burglary,1
9/1/2009,Tuesday,Tenderloin,Larceny,17
9/1/2009,Tuesday,Tenderloin,Vandalism,2
9/1/2009,Wednesday,Bayview,Arson,1
9/1/2009,Wednesday,Bayview,Burglary,10
9/1/2009,Wednesday,Bayview,Larceny,21
9/1/2009,Wednesday,Bayview,Vandalism,17
9/1/2009,Wednesday,Bayview,Vehicle Theft,16
9/1/2009,Wednesday,Central,Arson,1
9/1/2009,Wednesday,Central,Burglary,5
9/1/2009,Wednesday,Central,Larceny,53
9/1/2009,Wednesday,Central,Vandalism,8
9/1/2009,Wednesday,Central,Vehicle Theft,2
9/1/2009,Wednesday,Ingleside,Burglary,5
9/1/2009,Wednesday,Ingleside,Larceny,19
9/1/2009,Wednesday,Ingleside,Stolen Property,1
9/1/2009,Wednesday,Ingleside,Vandalism,12
9/1/2009,Wednesday,Ingleside,Vehicle Theft,10
9/1/2009,Wednesday,Mission,Arson,1
9/1/2009,Wednesday,Mission,Burglary,4
9/1/2009,Wednesday,Mission,Larceny,47
9/1/2009,Wednesday,Mission,Stolen Property,1
9/1/2009,Wednesday,Mission,Vandalism,9
9/1/2009,Wednesday,Mission,Vehicle Theft,15
9/1/2009,Wednesday,Northern,Arson,1
9/1/2009,Wednesday,Northern,Burglary,12
9/1/2009,Wednesday,Northern,Larceny,51
9/1/2009,Wednesday,Northern,Stolen Property,1
9/1/2009,Wednesday,Northern,Vandalism,10
9/1/2009,Wednesday,Northern,Vehicle Theft,8
9/1/2009,Wednesday,Park,Burglary,3
9/1/2009,Wednesday,Park,Larceny,17
9/1/2009,Wednesday,Park,Vandalism,5
9/1/2009,Wednesday,Park,Vehicle Theft,4
9/1/2009,Wednesday,Richmond,Burglary,7
9/1/2009,Wednesday,Richmond,Larceny,17
9/1/2009,Wednesday,Richmond,Vandalism,3
9/1/2009,Wednesday,Richmond,Vehicle Theft,5
9/1/2009,Wednesday,Southern,Burglary,9
9/1/2009,Wednesday,Southern,Larceny,68
9/1/2009,Wednesday,Southern,Stolen Property,3
9/1/2009,Wednesday,Southern,Vandalism,13
9/1/2009,Wednesday,Southern,Vehicle Theft,7
9/1/2009,Wednesday,Taraval,Burglary,5
9/1/2009,Wednesday,Taraval,Larceny,21
9/1/2009,Wednesday,Taraval,Vandalism,11
